08/04/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/05/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/06/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/07/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/10/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/11/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/12/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/13/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/14/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/17/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/18/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/19/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/20/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/21/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/24/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/25/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/26/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/27/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/28/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
08/31/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/01/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/02/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/03/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/04/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/08/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/09/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/10/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/11/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/14/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/15/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/16/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/17/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/18/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/21/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/22/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/23/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/24/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/25/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/28/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/29/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
09/30/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/01/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/02/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/05/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/06/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/07/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/08/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/09/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/12/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/13/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/14/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/15/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/16/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/19/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/20/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/21/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/22/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/23/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/26/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/27/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/28/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/29/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
10/30/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/02/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/03/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/04/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/05/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/06/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/09/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/10/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/11/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/12/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/13/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/16/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/17/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/18/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/19/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/20/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/23/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/24/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/25/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/27/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
11/30/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/01/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/02/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/03/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/04/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/07/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/08/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/09/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/10/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/11/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/14/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/15/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/16/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/17/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/18/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/21/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/22/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/23/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/24/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/28/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/29/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/30/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
12/31/2009,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
01/04/2010,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
01/05/2010,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
01/06/2010,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
01/07/2010,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
01/08/2010,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
01/11/2010,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
01/12/2010,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
01/13/2010,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DIS,DD,XOM,GE,AA,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,HPQ,PFE,PG,TRV,UTX,KRFT,VZ,BAC,WMT
